Title,Description,Periode,Urheber,Technik,Country,Region,City,Lat,Lon,Coord-Quality-Score,Fallback,Ext-Calls
"Brig-Glis, Simplonpassstrasse, Felsdurchbruch",Brig VS. Landschaftsmotiv an der Simplonstrasse: kurzer Tunnel durch eine Felskante,1921,,,Switzerland,Canton du Valais,Simplon,46.19451,8.05753,3,True,0
"Brig, Kaltwassergalerie, Teilaussenansicht","Brig VS. Landschaftsmotiv mit Strassengalerie an der Simplonroute: die Kaltwassergalerie, Ansicht von Norden",1921,,,Switzerland,Canton du Valais,Brig,46.31667,7.98333,3,True,0
"Simplon, Simplon-Pass, Altes Hospiz","Simplon VS, Simplonpass. Landschaft, Bauwerk. Der alte Spital. Aussenansicht von Süden mit Umgebung.",1921,,,Switzerland,,Simplon Hospiz,46.25,8.0251,5,False,0
"Naters, Beinhaus, Teilinnenansicht","Naters VS. Beinhaus. Innenansicht: grosse Beige von Totenschädeln, garniert mit verschiedenen Kruzifixen.",1921,,,Switzerland,Canton du Valais,Naters,46.3255289,7.9882097,4,False,1
"Naters, Kirche St. Mauritius, Innenansicht",Naters VS. Pfarrkirche. Innenansicht: Chor mit Hochaltar und geschnitztem Chorgestühl.,1921,,,Switzerland,Canton du Valais,Naters,46.32536,7.98912,3,True,0
"Naters, Beinhaus, Gesamtansicht",Naters VS. Das Beinhaus. Aussenansicht mit Doppelfreitreppe.,1921,,,Switzerland,Canton du Valais,Naters,46.3255289,7.9882097,4,False,1
"Lax, Landschaft",Lax VS. Landschaftsbild des Oberwallis mit Blick von Lax talaufwärts gegen Ernen und in die Fiescher Gegend,1921,,,Switzerland,Canton du Valais,Lax,46.38838,8.11701,3,True,0
"Lax, Ortsteilansicht","Lax VS. Dorfbild. Rain mit Hütte, Stall, der Kirche und Vegetation",1921,,,Switzerland,Canton du Valais,Lax,46.38838,8.11701,3,True,0
"Fiesch, Ortsteilansicht","Fiesch VS. Landschaft, Siedlung. Teilansicht des Dorfes mit Umgebung von Südwesten. Aufnahme 1921.",1921,,,Switzerland,Canton du Valais,Fiesch,46.39981,8.13533,3,True,0
"Fiesch, Kapelle, Teilansicht",Fiesch VS. Die Kapelle. Aussenansicht der Fraktion Wiler. Aufnahme 1921.,1921,,,Switzerland,Canton du Valais,Fiesch,46.4037013,8.1340709,4,False,1
"Fiesch, Ortsteilansicht",Fiesch VS. Dorfbild. Häusergruppe unter der Kirche: Teilansicht der Kirche. Aufnahme 1921.,1921,,,Switzerland,Canton du Valais,Fiesch,46.39981,8.13533,3,True,0
"Fiesch, Ortsteilansicht","Fiesch VS. Dorfbild. Strassenbrücke und Tobelflanke am Fiescherbach, darüber Häusergruppe unter der Kirche: Ansicht von Südwesten. Aufnahme 1921.",1921,,,Switzerland,Canton du Valais,Fiesch,46.39981,8.13533,3,True,0
"Fiesch, Ortsteilansicht",Fiesch VS. Dorfbild. Dorfplatz. Gruppe von Holzhäusern unter der Kirche. Aufnahme 1921.,1921,,,Switzerland,Canton du Valais,Fiesch,46.39981,8.13533,3,True,0
"Fiesch, Ortsteilansicht","Fiesch VS. Landschaft, Dorfbild. Wiesenfläche mit Obstbäumen an der Talstrasse; altes Bauernhaus aus Holz und dahinter die Pfarrkirche. Aufnahme 1921.",1921,,,Switzerland,Canton du Valais,Fiesch,46.39981,8.13533,3,True,0
"Porträt, Männliche Person, Fiesch","Fiesch VS. Mensch, Arbeit. Älterer Bauer mit Werkzeug für den Unterhalt der Bewässerungsgräben, vor dem Hause sitzend",1921,,,Switzerland,Canton du Valais,Fiesch,46.39981,8.13533,3,True,0
"Fiesch, Ortsteilansicht","Fiesch VS. Landschaftsmotiv, Dorfbild. Fiescherbach 'Weisswasser' mit Ufer; Gruppe alter Häuser und Ställe, darüber Pfarrkirche und Kapelle. Aufnahme 1921.",1921,,,Switzerland,Canton du Valais,Fiesch,46.39981,8.13533,3,True,0
"Oberwald, Gebäude, Teilinnenansicht","Oberwald VS, Gerendorf. Gemeindehaus. Teilansicht eines alten Specksteinofens mit mehreren Wappen in Reliefarbeit",1921,,,Switzerland,Canton du Valais,Oberwald,46.53187,8.35496,3,True,0
"Fiesch, Ortsteilansicht",Fiesch VS. Dorfbild. Häusergruppe mit Pfarrkirche von Nordwesten gesehen; Blick hinüber nach Ernen. Aufnahme 1921.,1921,,,Switzerland,Canton du Valais,Fiesch,46.39981,8.13533,3,True,0
"Fiesch, Landschaft",Fiesch VS. Landschaft mit Weg und Baum im Fieschertal; Durchblick in südlicher Richtung gegen das Dorf Fiesch. Aufnahme 1921.,1921,,,Switzerland,Canton du Valais,Fiesch,46.39981,8.13533,3,True,0
"Fiesch, Ortsteilansicht",Fiesch VS. Dorfbild; (gleiches Motiv wie auf Bild Nr. 5793). Aufnahme 1921.,1921,,,Switzerland,Canton du Valais,Fiesch,46.39981,8.13533,3,True,0
"Fiesch, Ortsteilansicht",Fiesch VS. Dorfbild; eine Gruppe von Bauernhäusern und Speichern. Aufnahme 1921.,1921,,,Switzerland,Canton du Valais,Fiesch,46.39981,8.13533,3,True,0
"Fiesch, Ortsteilansicht",Fiesch VS. Dorfbild; Gruppe alter Bauernhäuser und Ställe. Aufnahme 1921.,1921,,,Switzerland,Canton du Valais,Fiesch,46.39981,8.13533,3,True,0
"Fiesch, Landschaft",Fiesch VS. Landschaftsbild des Fieschertales; Blick von Norden her talauwärts gegen Dorf Fiesch und das Rhonetal. Aufnahme 1921.,1921,,,Switzerland,Canton du Valais,Fiesch,46.39981,8.13533,3,True,0
"Porträt, Weibliche Person, Fiesch","Fiesch VS. Landschaftsmotiv; Natur, Mensch, Heiligtum",1921,,,Switzerland,Canton du Valais,Fiesch,46.39981,8.13533,3,True,0
"Fiesch, Weiler Moos, Teilansicht","Fiesch VS. Landschaft, Dorfbild; Weg und Bauernhäuser im Weiler Moos. Aufnahme 1921.",1921,,,Switzerland,Canton du Valais,Fiesch,46.39981,8.13533,3,True,0
"Porträt, Kind, Bellwald","Bellwald VS. Landschaft, Mensch; Alter Bauer mit Enkelkindern auf einer Terrasse beim Dörfchen Bodmen; Blick nach Norwesten ins Fieschertal",1921,,,Switzerland,Canton du Valais,Bellwald,46.42757,8.16144,3,True,0
"Fiesch, Ortsteilansicht",Fiesch VS. Landschaftsmotiv an und mit dem Weg ins Fieschertal; zwei Ställe und Laub- und Nadelgehölz. Aufnahme 1921.,1921,,,Switzerland,Canton du Valais,Fiesch,46.39981,8.13533,3,True,0
"Fiesch, Ortsteilansicht","Fiesch VS. Dorfbild; Weg, Baumgarten, Speicher, Bauernhäuser. Aufnahme 1921.",1921,,,Switzerland,Canton du Valais,Fiesch,46.39981,8.13533,3,True,0
"Bellwald, Kapelle St. Anna, Gesamtansicht","Bellwald VS. Landschaft und Sakralbau. Reizvolles Motiv mit Fussweg, Kapelle (St. Anna?), Tannengruppe an einer Wiesenhalde zwischen Bellwald und Bodmen'",1921,,,Switzerland,Canton du Valais,Bellwald,46.4177702,8.1520659,4,False,1
"Fiesch, Landschaft","Fiesch VS. Landschaftsbild aus dem Fieschertal; Reizvolles Motiv mit Weg, Zaun, Laubbaum und Talboden; Blick taleinwärts: gegen Norden. Aufnahme 1921.",1921,,,Switzerland,Canton du Valais,Fiesch,46.39981,8.13533,3,True,0
"Bellwald, Ortsteilansicht","Bellwald VS. Dorfbild im Weiler Bodmen: Stilleben mit Bauernhäusern, Speichern, Ställen; Durchblick in die Ferne'",1921,,,Switzerland,Canton du Valais,Bellwald,46.1864493,7.8186078,4,False,1
"Bellwald, Weiler Eggen, Ortsgesamtansicht",Bellwald VS. Landschaft und Siedlung. Wiesenterrasse mit dem Weiler Eggen (MG); links davon der Fieschergletscher und die Abstürze des Finsteraarhorns; Blickrichtung von Süden nach Norden',1921,,,Switzerland,Canton du Valais,Bellwald,46.42757,8.16144,3,True,0
"Fieschertal, Weiler Wichel, Gesamtansicht","Fieschertal VS. Landschaft, Siedlung. Der Weiler Wichel mit Umgebung, von Norden gesehen; Blick talauswärts gegen das Rhonetal. Aufnahme 1921.",1921,,,Switzerland,Canton du Valais,Fieschertal,46.1831774,7.8128768,4,False,1
"Fieschertal, Landschaft",Fieschertal VS. Fieschertal-Landschaft; der Fiescherbach mit Steg; Blick taleinwärts gegen Fieschergletscher und Finsteraarhorns. Aufnahme 1921.,1921,,,Switzerland,Canton du Valais,Fieschertal,46.422,8.14542,3,True,0
"Fieschertal, Ortsteilansicht","Fieschertal VS. Dorfbild aus dem Weiler Auf Blatten, Weg, Dorfwinkel, alte Bauernhäuser aus Holzwerk. Aufnahme 1921.",1921,,,Switzerland,Canton du Valais,Fieschertal,46.5970647,7.9226808,4,False,1
"Fieschertal, Weiler Auf Blatten, Gesamtansicht","Fieschertal VS. Landschaft, Siedlung; der Weiler Auf Blatten mit Umgebung von Süden gesehen; Blick taleinwärts gegen das Finsteraarhorns. Aufnahme 1921.",1921,,,Switzerland,Canton du Valais,Fieschertal,46.5970647,7.9226808,4,False,1
"Porträt, Kind, Fieschertal","Fieschertal VS. Mensch, Arbeit; drei Bauernkinder im Weiler Auf Blatten: zwei Mädchen beim Kartoffelschälen, ein kleiner Knabe schaut zu",1921,,,Switzerland,Canton du Valais,Fieschertal,46.422,8.14542,3,True,0
"Fieschertal, Kapelle, Teilansicht","Fieschertal VS. Landschaft, Siedlung, Dorfbild; die Kapelle des Weilers Auf Blatten, mit Nachbarhäusern, von Süden gesehen. Aufnahme 1921.",1921,,,Switzerland,Canton du Valais,Fieschertal,46.5970647,7.9226808,4,False,1
"Fieschertal, Landschaft",Fieschertal VS. Fieschertal-Landschaft; der Fiescherbach zwischen zwei Felswänden beim Weiler Wirbel; Blick taleinwärts mit Fieschergletscher und Finsteraarhorns. Aufnahme 1921.,1921,,,Switzerland,Canton du Valais,Fieschertal,46.4278136,8.1416328,4,False,1
"Fieschertal, Ortsteilansicht","Fieschertal VS. Landschaft, Siedlung, Dorfbild. Häuser, Hütten, Speicher des Weilers Wirbel; Blick taleinwärts gegen Fieschergletscher und Finsteraarhorns. Aufnahme 1921.",1921,,,Switzerland,Canton du Valais,Fieschertal,46.4278136,8.1416328,4,False,1
"Fieschertal, Weiler Eggen, Gesamtansicht und Landschaft","Fieschertal VS. Landschaft, Siedlung. Der Weiler Eggen auf seiner Wiesenterrasse; Blick taleinwärts gegen Fieschergletscher und Finsteraarhorns. Aufnahme 1921.",1921,,,Switzerland,Canton du Valais,Fieschertal,46.30989,7.8791,5,False,0
"Bellwald, Landschaft","Bellwald VS. Landschaft und Siedlung. Wiesenhalde mit Weg von Bellwald nach dem Weiler Ried; Blick von Bellwald gegen Norden auf Ried, Fieschergletscher und Finsteraarhorns'",1921,,,Switzerland,Canton du Valais,Bellwald,46.29833,7.75627,5,False,0
"Bellwald, Landschaft",Bellwald VS. Landschaft und Siedlung. Haldengelände und Terrasse mit Weiler Bodmen (MG); Blickrichtung: Nordwesten gegen Wannenhorn (Gipfel von Wolken verhüllt); Fieschergletscher',1921,,,Switzerland,Canton du Valais,Bellwald,46.18968,7.81881,5,False,0
"Bellwald, Weiler Bodmen, Ortsteilansicht","Bellwald VS. Dorfbild im Weiler Bodmen; Weg, Ställe, Kapelle; Blick taleinwärts'",1921,,,Switzerland,Canton du Valais,Bellwald,46.18968,7.81881,5,False,0
"Bellwald, Ortsteilansicht",Bellwald VS. Dorfbild; Gässchen zwischen zwei Fluchten von Speichern und Ställen',1921,,,Switzerland,Canton du Valais,Bellwald,46.42757,8.16144,3,True,0
"Bellwald, Landschaft",Bellwald VS. Landschaft; steinige Partie am Fussweg von Bellwald nach dem Weiler Bodmen; Teilansicht von Bodmen; Blick nach Norden gegen den Fieschergletscher und die Finsteraarhorngruppe',1921,,,Switzerland,Canton du Valais,Bellwald,46.18968,7.81881,5,False,0
"Bellwald, Landschaft",Bellwald VS. Landschaft und Siedlung. Steinige Wegpartie im VG; einige Häuser des Weilers Bodmen; Blick nach Norden gegen den Fieschergletscher und die Finsteraarhorngruppe',1921,,,Switzerland,Canton du Valais,Bellwald,46.18968,7.81881,5,False,0
"Bellwald, Weiler Eggen, Ortsgesamtansicht und Fieschergletsc",Bellwald VS. Landschaft und Siedlung. Der Weiler Eggen mit nächster Umgebung von Süden; Blick taleinwärts gegen den Fieschergletscher und die Finsteraarhorngruppe',1921,,,Switzerland,Canton du Valais,Bellwald,46.30989,7.8791,5,False,0
"Bellwald, Pfarrkirche, Gesamtansicht und Wannenhorn","Bellwald VS. Landschaft und Siedlung, Dorfbild. Teilansicht des Dorfes: die Kirche mit Nachbarhäuser, Ansicht von Südosten; im HG das Wannenhorn'",1921,,,Switzerland,Canton du Valais,Bellwald,46.42757,8.16144,3,True,0
"Bellwald, Weiler Eggen, Ortsgesamtansicht und Fieschergletsc",Bellwald VS. Landschaft und Siedlung. Ansicht des Weilers Eggen von Süden; Blick taleinwärts gegen den Fieschergletscher und die Finsteraarhorngruppe',1921,,,Switzerland,Canton du Valais,Bellwald,46.30989,7.8791,5,False,0
"Fieschertal, Weiler Z'Flüh, Teilansicht","Fieschertal VS. Landschaft, Siedlung. Teilansicht des Weilers Z'Fluh; Blick nach Norden, taleinwärts. Aufnahme 1921.",1921,,,Switzerland,Canton du Valais,Fieschertal,46.422,8.14542,3,True,0
"Fieschertal, Weiler Z'Flüh, Teilansicht","Fieschertal VS. Landschaft, Siedlung, Dorfbild. Teilansicht des Weilers Z'Fluh mit der Kapelle von Südwesten; nächste Umgebung. Aufnahme 1921.",1921,,,Switzerland,Canton du Valais,Fieschertal,46.422,8.14542,3,True,0
"Bellwald, Ortsteilansicht",Bellwald VS. Dorfbild; ebener Platz und eine Gruppe von Speichern und Ställen; auf dem Platz einen Kegelbahn in voller Funktion: sonntäglicher Kegelschub der Dorfmannschaft',1921,,,Switzerland,Canton du Valais,Bellwald,46.42757,8.16144,3,True,0
"Bellwald, Panorama",Bellwald VS. Landschaft; Blick über eine milde Wiesenhalde bei Bellwald hinweg südwestwärts gegen das Rhonetal (Vereinigung des Fieschertals mit dem Rhonetal)',1921,,,Switzerland,Canton du Valais,Bellwald,46.42757,8.16144,3,True,0
"Bellwald, Ortsgesamtansicht und Landschaft",Bellwald VS. Landschaft und Siedlung. Ansicht des Dorfes (MG) mit seiner landschaftlichen Umgebung von Süden',1921,,,Switzerland,Canton du Valais,Bellwald,46.42757,8.16144,3,True,0
"Bellwald, Pfarrkirche, Teilinnenansicht",Bellwald VS. Die Pfarrkirche. Innenansicht vom Eingang gegen den Chor',1921,,,Switzerland,Canton du Valais,Bellwald,46.42757,8.16144,3,True,0
"Bellwald, Ortsteilansicht","Bellwald VS. Landschaft, Siedlung, Dorfbild. Malerische Gruppe von Speichern und Ställen am Dorfrande; Durchblick nach dem Kirchturm; Ansicht von Süden'",1921,,,Switzerland,Canton du Valais,Bellwald,46.42757,8.16144,3,True,0
"Bellwald, Ortsteilansicht","Bellwald VS. Landschaft und Siedlung, Dorfbild. Ansicht des Dorfes von Nordosten: Blick vom Hang auf die Dächer hinunter und darüber hinweg ins Rhonetal hinab'",1921,,,Switzerland,Canton du Valais,Bellwald,46.42757,8.16144,3,True,0
"Bellwald, Ortsteilansicht","Bellwald VS. Landschaft und Siedlung, Dorfbild. Ansicht des Dorfes von Nordosten (Variante zu Bild Nr. 5842 mit leicht verändertem Standort und anderer Belichtung)'",1921,,,Switzerland,Canton du Valais,Bellwald,46.42757,8.16144,3,True,0
"Bellwald, Pfarrkirche, Gesamtansicht","Bellwald VS. Landschaft, Siedlung, Dorfbild. Ansicht des südwestlichen Dorfteiles mit der Kirche, von Süden; im HG der Fieschergletscher und die Wände der Finstereaarhorngruppe'",1921,,,Switzerland,Canton du Valais,Bellwald,46.42757,8.16144,3,True,0
"Reckingen, Ortsteilansicht",Reckingen VS. Dorfbild: Blick über Wiese und Zaun am Dorfrande hinweg und zwischen Stall und Bauernhäusern hindurch nach der Kirche,1921,,,Switzerland,Canton du Valais,Reckingen,46.47032,8.24344,3,True,0
"Reckingen, Ortsteilansicht",Reckingen VS. Dorfbild. Eine Reihe von Ställen entlang einer Gasse im Oberdorf,1921,,,Switzerland,Canton du Valais,Reckingen,46.47032,8.24344,3,True,0
"Reckingen, Ortsteilansicht","Reckingen VS. Dorfbild. Eine Gruppe von Bauernhäusern und Ställen, davor eine Wiesen- und Gartenparzelle und Zäune, die Kirche; Ansicht von Südosten",1921,,,Switzerland,Canton du Valais,Reckingen,46.47032,8.24344,3,True,0
"Reckingen, Ortsteilansicht","Reckingen VS. Dorfbild. Die Kantonsstrasse, mit Pfarrkirche und Nachbarhäusern. Blick talauf-/nordostwärts; Galenstock und Furkahörner",1921,,,Switzerland,Canton du Valais,Reckingen,46.47032,8.24344,3,True,0
"Reckingen, Ortsteilansicht","Reckingen VS. Landschaft, Siedlung. Teilansicht des Dorfes von Nordosten mit Wiesengelände und Kantonsstrasse; Blick talabwärts",1921,,,Switzerland,Canton du Valais,Reckingen,46.47032,8.24344,3,True,0
"Reckingen, Haus Kalbermatten, Teilinnenansicht","Reckingen VS. Haus Kalbermatten. Innenansicht: Wohnstube mit Buffet und Schränken, Truhe, echt-antiken Sitzmöbeln",1921,,,Switzerland,Canton du Valais,Reckingen,46.47032,8.24344,3,True,0
"Reckingen, Haus Kalbermatten, Teilinnenansicht",Reckingen VS. Haus Kalbermatten. Möbel. Zierschrank von 1666 mit viel Schnitzereien; ein Lehnstuhl mit geschnitztem Wappen,1921,,,Switzerland,Canton du Valais,Reckingen,46.47032,8.24344,3,True,0
"Reckingen, Haus Kalbermatten, Teilinnenansicht","Reckingen VS. Haus Kalbermatten. Möbel. Alte Truhe mit Rundbogenfeldern, die durch Reliefdarstellungen religiösen Inhalts ausgefüllt sind",1921,,,Switzerland,Canton du Valais,Reckingen,46.47032,8.24344,3,True,0
"Reckingen, St. Antoninus-Kapelle, Gesamtaussenansicht","Reckingen VS. Landschaft, Siedlung, Sakralbau. Oberwalliser Landschaftsbild mit der Kantonsstrasse und Kapelle; Blick talabwärts: gegen Südwesten",1921,,,Switzerland,Canton du Valais,Reckingen,46.47032,8.24344,3,True,0
"Reckingen, Pfarrkirche Geburt Mariens, Teilaussenansicht","Reckingen VS. Kirche. Aussenansicht, Detail. Seitenportal mit überdachter Doppelfreitreppe",1921,,,Switzerland,Canton du Valais,Reckingen,46.47032,8.24344,3,True,0
"Reckingen, St. Antonius-Kapelle, Teilinnenansicht",Reckingen VS. St. Antoniuskapelle. Innenansicht vom Eingang gegen den Chor,1921,,,Switzerland,Canton du Valais,Reckingen,46.47032,8.24344,3,True,0
"Reckingen, Haus Kalbermatten, Gesamtaussenansicht","Reckingen VS. Dorfbild. Bürger-/Bauernhaus (Haus Kalbermatten); davor Gartenmauer, Weg, Wiese mit Obstbaum. Links Nachbarhäuser und Berghang",1921,,,Switzerland,Canton du Valais,Reckingen,46.47032,8.24344,3,True,0
"Reckingen, Antonius-Kapelle, Teilinnenansicht","Reckingen VS. St. Antoniuskapelle. Innenansicht, Detail: Deckenmalereien: Medaillons mit Bilddarstellungen",1921,,,Switzerland,Canton du Valais,Reckingen,46.47032,8.24344,3,True,0
"Reckingen, Kirche Geburt Mariens, Teilinnenansicht",Reckingen VS. Pfarrkirche. Innenansicht vom Eingang gegen den Chor,1921,,,Switzerland,Canton du Valais,Reckingen,46.3273253,7.7218178,4,False,1
"Münster, Ortsgesamtansicht und Landschaft","Münster VS. Landschaft, Siedlung. Das Dorf Münster mit seiner landschaftlichen Umgebung von Westen.",1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Ortsgesamtansicht und Landschaft","Münster VS. Landschaft, Siedlung, Dorfbild. Das Dorf Münster mit seinem bergigen Hintergrund von Westen.",1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Ortsteilansicht",Münster VS. Dorfbild. Die Hauptstrasse und Bauernhäuser aus Holzwerk.,1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Ortsteilansicht",Münster VS. Dorfbild. Links und rechts je eine Scheune; dazwischen ein eingezäunter Garten und Durchblick nach der Pfarrkirche.,1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Ortsteilansicht","Münster VS. Dorfbild. Die Hauptstrasse, Platz; typische Oberwalliser Bauernhäuser aus Holzwerk und eine Kapelle.",1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Ortsteilansicht","Münster VS. Dorfbild. Holzbrücke, Gasse, Holzhäuser nach Oberwalliser Art; Ansicht von Westen; links der Münstigerbach.",1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Hotel Croix d'Or et Poste, Gesamtansicht",Münster VS. Dorfbild. Dorfplatz mit der Poststelle und einem Hotel.,1921,,,Switzerland,Lower Saxony,Münster,46.487636,8.2636864,4,False,1
"Porträt, Männliche Person, Münster","Münster VS. Mensch, Tracht. Ein Mann des Ortes in Militärtracht (19. Jh.), mit Gewehr; vor Haustüre stehend (Landjägerei)",1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Ortsteilansicht","Münster VS. Dorfbild. Die Hauptstrasse, links und rechts Haussilhouetten; Durchblick nach der Pfarrkirche.",1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Kapelle Sankt Peter, Gesamtansicht","Münster VS. Dorfbild. Dorfwinkel mit Kapelle (St. Peterskirche), umgeben von Holzhäusern.",1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Kapelle Sankt Peter, Teilansicht","Münster VS. Dorfbild. Dorfwinkel mit gotischer Kapelle (St. Peterskirche), Hauptstrasse, Nebengasse und Bauernhaus aus Holz.",1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Pfarrkirche Sankt Maria, Porticus, Teilansicht",Münster VS. Pfarrkirche. Blick durch den linken Teil der Vorhalle.,1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Pfarrkirche Sankt Maria, Teilinnenansicht","Münster VS. Pfarrkirche. Innenansicht des Chors, Frontalansicht des spätgotischen Hochaltars.",1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Kapelle Sankt Antonius, Teilinnenansicht","Münster VS. Kirche (St. Antoniuskapelle). Innenansicht, Detail: Gewölbedecke mit Bildmedaillons und gemalten Stuckimitationen.",1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Pfarrkirche Sankt Maria, Porticus, Teilansicht",Münster VS. Pfarrkirche. Säulenvorhalle rechter Teil; Innenansicht mit Gebirgsrelief und Marienerscheinung (zu Bild Nr. 5878).,1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Pfarrkirche Sankt Maria, Porticus, Teilansicht",Münster VS. Pfarrkirche. Säulenvorhalle linker Teil mit künstlichem Fels (zu Bild Nr. 5877).,1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Pfarrkirche Sankt Maria, Hauptportal",Münster VS. Pfarrkirche. Das Hauptportal unter der Säulenvorhalle.,1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Pfarrkirche Sankt Maria, Grabplatte","Münster VS. Pfarrkirche. Grabplatte des Peter von Riedmatten mit Wappen (1683), lateinischer Inschrift.",1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Pfarrhaus, Schrank, Gesamtansicht",Münster VS. Pfarrhaus. Möbel: Dreitüriger Prachtsschrank mit Schnitzereien und kapitellbekrönten Spiralsäulen; 1741.,1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Pfarrkirche Sankt Maria, Taufstein","Münster VS. Pfarrkirche. Innenansicht, Detail: Taufstein mit pompösem Aufsatz; das Ganze steht in einer Ecke.",1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Ortsteilansicht",Münster VS. Dorfbild. Zwei Gassen und mehrere Speicher und Scheunen im Oberdorf.,1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Ortsteilansicht","Münster VS. Dorfbild. Eine Reihe von Ställen mit je zwei Holztreppen aus Dreikantklötzen; Misthaufen, im Oberdorf.",1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Ortsteilansicht","Münster VS. Landschaft, Einzelbau. Einsamer Speicher mit Scheune östlich des Dorfes; Blick nach Osten.",1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Kapelle Sankt Antonius","Münster VS. Landschaft, Sakralbau. Hügel mit St. Antoniuskapelle, Ansicht von Südwesten, mit landschaftlichem Hintergrund.",1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Kapelle Sankt Antonius, Innenansicht",Münster VS. St. Antoniuskapelle. Innenansicht vom Eingang gegen den Chor Bildmedaillons und Stuckimitation an der Gewölbedecke.,1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Ortsteilansicht und Landschaft","Münster VS. Landschaft, Siedlung. Die Kantonsstrasse; Teilansicht des Dorfes Münster von Nordosten mit Blick talabwärts.",1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Münster, Pfarrkirche Sankt Maria, Innenansicht",Münster VS. Pfarrkirche. Innenansicht vom Eingang gegen den Chor.,1921,,,Switzerland,Lower Saxony,Münster,52.98538,10.08993,3,True,0
"Geschinen, Ortsteilansicht","Geschinen VS. Landschaft, Siedlung, Dorfbild. Die Kantonsstrasse und Häuser am Dorfeingang; Seitenblick rechts durchs Tal hinauf",1921,,,Switzerland,Canton du Valais,Geschinen,46.49533,8.27993,3,True,0
"Geschinen, Ortsteilansicht","Geschinen VS. Landschaft, Siedlung, Dorfbild. Ansicht des Dorfes mit Umgebung, von Südwesten, Blick talaufwärts",1921,,,Switzerland,Canton du Valais,Geschinen,46.49533,8.27993,3,True,0
"Ulrichen, Schlachtdenkmal","Ulrichen VS. Landschaft, Denkmal. Steinkreuz auf Stufenbasis und Sockel zwischen Ulrichen und Obergesteln; Ansicht von Südwesten, Blick talaufwärts",1921,,,Switzerland,Canton du Valais,Ulrichen,46.50536,8.30959,3,True,0
"Ulrichen, Ortsteilansicht","Ulrichen VS. Landschaft, Dorfbild, Siedlung. Wiesenfläche und Feldweg, das Dorf mit Kirche und Bauernhäusern von Westen",1921,,,Switzerland,Canton du Valais,Ulrichen,46.50536,8.30959,3,True,0
"Obergesteln, Ortsgesamtansicht und Landschaft","Obergesteln VS. Landschaft, Siedlung. Wiese der Talsohle, das Dorf Obergesteln, Ansicht von Südwesten; Blick talaufwärts gegen den Galenstock.",1921,,,Switzerland,Canton du Valais,Obergesteln,46.5143,8.32534,3,True,0
"Obergesteln, Ortsteilansicht","Obergesteln VS. Landschaft, Siedlung, Dorfbild. Kantonsstrasse mit einer Gruppe von Häusern und Ställen und Pfarrkirche: nördlicher Dorfeingang.",1921,,,Switzerland,Canton du Valais,Obergesteln,46.5143,8.32534,3,True,0
"Oberwald, Landschaft","[Karteikarte Zinggeler]. Oberwald VS. Landschaft, Siedlung. Oberwalliser Landschaftsbild, mit Blick von Westen nach Osten gegen das Gerental.",1921,,,Switzerland,Canton du Valais,Oberwald,46.53187,8.35496,3,True,0
