City;Breitengrad;Längengrad;Name;Beschreibung;firstBreitengrad;firstLängengrad;Exakte Koordinaten;Adresse;Datei;Periode;Quelle;Urheber:in;Referenz;;;
Frutigen;46.58723;7.64945;Frutigen, Ortsgesamtansicht;Vorne eine Wiese, dahinter die Häuser von Frutigen, dahinter die andere Talseite;46.5874205;7.6444369;Nein;Frutigen;lcmt-nabi-pctmp_ead_wehr_24240-B_pctmp.jpg;circa 1913;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145161843;;;
Reichenbach im Kandertal;46.62541;7.69362;Reichenbach im Kandertal, Ortsteilansicht;Blick auf einen Teil von Reichenbach gegen die Blümlisalp;46.623593;7.6908247;Nein;Reichenbach im Kandertal;lcmt-nabi-pctmp_ead_wehr_24241-B_pctmp.jpg;1913-06;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145161930;;;
Reichenbach im Kandertal;46.62541;7.69362;Reichenbach im Kandertal, Ortsteilansicht;Blick auf einen Teil von Reichenbach gegen die Blümlisalp;46.623593;7.6908247;Nein;Reichenbach im Kandertal;lcmt-nabi-pctmp_ead_wehr_24243-B_pctmp.jpg;1913-06;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145162029;;;
Bern;46.94809;7.44744;Bern, Altstadt, Ortsteilansicht;Raucherturm und Käfigturm;46.9484742;7.4521749;Nein;Bern;lcmt-nabi-pctmp_ead_wehr_24244-B_pctmp.jpg;1913-06;helveticarchives.org;H. Lavater;https://commons.wikimedia.org/entity/M145162174;;;
Bern;46.9472379;7.4515787;Bern, Münster, Teilinnenansicht;Hochschiff und Arkaden des Berner Münsters;46.9484742;7.4521749;Nein;Bern;lcmt-nabi-pctmp_ead_wehr_24245-B_pctmp.jpg;1913-06;helveticarchives.org;H. Lavater;https://commons.wikimedia.org/entity/M145162289;;;
Bern;46.9467;7.44441;Bern, Bundeshaus, Teilinnenansicht;Innenansicht Nationalratssaal im Bundeshaus;46.9484742;7.4521749;Nein;Bern;lcmt-nabi-pctmp_ead_wehr_24246-B_pctmp.jpg;1913;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M145162378;;;
Zürich;47.2322836;8.5268614;Zürich, Kreis 1, Zwinglidenkmal, Gesamtansicht;Das Zwinglidenkmal, Frontansicht mit wegretuschiertem Hintergrund;47.3744489;8.5410422;Nein;Zürich;lcmt-nabi-pctmp_ead_wehr_24247-B_pctmp.jpg;1913;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145162469;;;
Luzern;47.05048;8.30635;Luzern, Ortsteilansicht;Blick auf Luzern mit Seebrücke und Schweizerhof-Quai;47.0505452;8.3054682;Nein;Luzern;lcmt-nabi-pctmp_ead_wehr_24248-B_pctmp.jpg;1913-06;helveticarchives.org;H.L.;https://commons.wikimedia.org/entity/M145162552;;;
Luzern;47.05048;8.30635;Luzern, Ortsteilansicht;Blick auf Luzern, zentral im Bild steht der Wasserturm, im Hintergrund sieht man die Museggtürme und das Château Gütsch;47.0505452;8.3054682;Nein;Luzern;lcmt-nabi-pctmp_ead_wehr_24249-B_pctmp.jpg;1913-06;helveticarchives.org;H.L.;https://commons.wikimedia.org/entity/M145162619;;;
Göschenen;46.65595;8.58388;Göschenen, Schöllenen, Teilansicht;Gotthardstrasse und Schöllenen, Spaziergänger auf der Strasse;46.6676488;8.588703;Nein;Göschenen;lcmt-nabi-pctmp_ead_wehr_2431-B_pctmp.jpg;1905;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M144158494;;;
Göschenen;46.65595;8.58388;Göschenen, Schöllenen, Teilansicht;Gotthardstrasse mit Schöllenen, Spaziergänger auf der Strasse;46.6676488;8.588703;Nein;Göschenen;lcmt-nabi-pctmp_ead_wehr_2432-B_pctmp.jpg;1905;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M144158571;;;
Göschenen;46.65595;8.58388;Göschenen, Reussbrücke und Häderlisbrücke, Gesamtansicht;Schöllenen mit Blick ins Tal, Blick auf Reussbrücke und Häderlisbrücke;46.6676488;8.588703;Nein;Göschenen;lcmt-nabi-pctmp_ead_wehr_2433-B_pctmp.jpg;1905;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M144158646;;;
St. Moritz;46.4848584;9.8197765;St. Moritz, Suvretta House, Gesamtaussenansicht;Ansicht des Suvretta House in St. Moritz mit Eisbahn, im Hintergrund der Piz Julie;46.4978958;9.8392428;Nein;St. Moritz;lcmt-nabi-pctmp_ead_wehr_24339-B_pctmp.jpg;circa 1913;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M145162707;;;
Göschenen;46.66816;8.58709;Göschenen, Lawinengalerie, Gesamtansicht;Lawinengalerie in der Schöllenen.;46.6676488;8.588703;Nein;Göschenen;lcmt-nabi-pctmp_ead_wehr_2434-B_pctmp.jpg;1905;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M144158732;;;
Andermatt;46.63565;8.59388;Andermatt, Soworow-Denkmal, Gesamtansicht;Gotthardstrasse und Russendenkmal;46.6340499;8.5948148;Nein;Andermatt;lcmt-nabi-pctmp_ead_wehr_2435-B_pctmp.jpg;1905;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M144158801;;;
Göschenen;46.6634063;8.588501;Göschenen, Reussbrücke, Gesamtansicht;Reussbrücke bei Göschenen, Partie in der Schöllenen.;46.6676488;8.588703;Nein;Göschenen;lcmt-nabi-pctmp_ead_wehr_2436-B_pctmp.jpg;1905;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M144158859;;;
Andermatt;53.6167;10.9;Andermatt, Teufelsbrücke, Ortsteilansicht;Blick von der Teufelsbrücke auf die Reuss.;46.6340499;8.5948148;Nein;Andermatt;lcmt-nabi-pctmp_ead_wehr_2437-B_pctmp.jpg;1905;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M144158930;;;
Göschenenalp;;;Göschenenalp, Ortsteilansicht;Gasthaus, Häuser und Menschen auf der Göschenenalp.;;;Nein;Göschenenalp;lcmt-nabi-pctmp_ead_wehr_2438-B_pctmp.jpg;1905;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M144158996;;;
Göschenenalp;;;Göschenenalp, Ortsteilansicht;Blick auf Göschenenalp mit Gasthaus, Menschen und Kapelle.;46.6676488;8.588703;Nein;Göschenen;lcmt-nabi-pctmp_ead_wehr_2440-B_pctmp.jpg;1905;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M144159069;;;
Göschenenalp;;;Göschenenalp, Hotel Dammagletsch, Gesamtaussenansicht;Göschenenalp mit Hotel Dammagletsch und die Berge Winterstock und Gletscherhorn im Hintergrund;46.6676488;8.588703;Nein;Göschenen;lcmt-nabi-pctmp_ead_wehr_2441-B_pctmp.jpg;1905;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M144159168;;;
Göschenenalp;;;Göschenenalp, Hotel Dammagletsch, Gesamtaussenansicht;Göschenenalp (UR) mit Sicht auf das Hotel Dammagletsch, im Hintergrund der Kehlegletscher;46.6676488;8.588703;Nein;Göschenen;lcmt-nabi-pctmp_ead_wehr_2442-B_pctmp.jpg;1905;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M144159273;;;
Dammastock;46.64348;8.42108;Dammastock, Landschaft;Dammastock und Gletscher, Bergsteiger im Vordergrund;46.6434126;8.4210603;Nein;Dammastock;lcmt-nabi-pctmp_ead_wehr_2443-B_pctmp.jpg;circa 1905;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M144159444;;;
Kerns;46.7734988;8.2670431;Kerns, Stäubiloch, Teilansicht;Blick auf den Wasserfall Stäubiloch beim Melchsee;46.9008111;8.2753475;Nein;Kerns;lcmt-nabi-pctmp_ead_wehr_2447-B_pctmp.jpg;circa 1905;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M144159579;;;
Engstlensee;46.77312;8.35706;Engstlensee, Engstlenalp, Landschaft;Links eine Föhre, dahinter der Engstlensee, dahinter der Berghang;46.7731147;8.3561417;Nein;Engstlensee;lcmt-nabi-pctmp_ead_wehr_2451-B_pctmp.jpg;1905;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M144159712;;;
Engstlenalp;46.77547;8.34445;Engstlenalp, Gesamtansicht, Landschaft;Links eine Fichte, zentral einige Häuser und dahinter der See, am Horizont Berge mit Gletscher;46.7763357;8.342931;Nein;Engstlenalp;lcmt-nabi-pctmp_ead_wehr_2452-B_pctmp.jpg;circa 1905;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M144159880;;;
Hochstollen;46.77339;8.23852;Hochstollen, Panorama;Blick vom Hochstollen in Richtung Berner Alpen;46.7733856;8.2385179;Nein;Hochstollen;lcmt-nabi-pctmp_ead_wehr_2453-B_pctmp.jpg;circa 1905;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M144159944;;;
Melchsee-Frutt;46.7741051;8.2695375;Melchsee-Frutt, Ortsteilansicht;Blick auf Melchsee-Frutt gegen den Hochstollen;46.7741051;8.2695375;Nein;Melchsee-Frutt;lcmt-nabi-pctmp_ead_wehr_2454-B_pctmp.jpg;circa 1905;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M144160028;;;
Melchtal;46.8344;8.2899;Melchtal, Landschaft;Blick auf das Melchtal und Flüeli;46.8342084;8.2892091;Nein;Melchtal;lcmt-nabi-pctmp_ead_wehr_2455-B_pctmp.jpg;1905;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M144160108;;;
Titlis;46.77204;8.43778;Titlis, Panorama;Panorama vom Titlis. Blick auf dier Berner und Walliser Alpen;46.7720386;8.4377808;Nein;Titlis;lcmt-nabi-pctmp_ead_wehr_2456-B_pctmp.jpg;circa 1905;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M144160209;;;
Melchsee-Frutt;46.7741051;8.2695375;Melchsee-Frutt, Ortsteilansicht;Blick auf Melchsee-Frutt gegen den Jochpass;46.7741051;8.2695375;Nein;Melchsee-Frutt;lcmt-nabi-pctmp_ead_wehr_2459-B_pctmp.jpg;circa 1905;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M144160280;;;
Alp Herrenrüti;;;Engelberg, Alp Herrenrüti, Gebäude, Gesamtaussenansicht;Gebäude der Alp Herrenrüti mit Spannörter im Hintergrund;;;Nein;Alp Herrenrüti;lcmt-nabi-pctmp_ead_wehr_2460-B_pctmp.jpg;circa 1905;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M144160370;;;
Grindelwald;46.6882384;7.8893593;Grindelwald, Lütschinenbrücke, Gesamtansicht;Blick auf die Lütschinenbrücke in Grindelwald;46.6242733;8.0367462;Nein;Grindelwald;lcmt-nabi-pctmp_ead_wehr_24652-B_pctmp.jpg;1913-09;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145162771;;;
Wengen;48.5167;10.6;Wengen, Ortsgesamtansicht;Wengen, Blick gegen die Hunnenfluh;46.6577188;11.9243258;Nein;Wengen;lcmt-nabi-pctmp_ead_wehr_24659-B_pctmp.jpg;1913;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145162805;;;
Luzern;47.05048;8.30635;Luzern, Ortsteilansicht;Südwest-Blick auf die See- und Kapellbrücke mit dem Pilatus im Hintergrund, zwei Dampfschiffe an Anlegestelle;47.0505452;8.3054682;Nein;Luzern;lcmt-nabi-pctmp_ead_wehr_24700-B_pctmp.jpg;1913-07;helveticarchives.org;H.L.;https://commons.wikimedia.org/entity/M145162847;;;
St. Moritz;46.49937;9.84327;St. Moritz, Suvretta-Haus, Gesamtaussenansicht;Blick auf das Suvretta-Haus in St. Moritz durch Bäume hindurch, im Hintergrund der Piz Julier;46.4978958;9.8392428;Nein;St. Moritz;lcmt-nabi-pctmp_ead_wehr_24701-B_pctmp.jpg;1913-07;helveticarchives.org;H.L.;https://commons.wikimedia.org/entity/M145162905;;;
St. Moritz;46.49937;9.84327;St. Moritz, Suvretta-Haus, Teilaussenansicht;Blick auf das Suvretta-Haus in St. Moritz durch Bäume hindurch, im Hintergrund der Piz da la Margna;46.4978958;9.8392428;Nein;St. Moritz;lcmt-nabi-pctmp_ead_wehr_24702-B_pctmp.jpg;1913-07;helveticarchives.org;H.L.;https://commons.wikimedia.org/entity/M145162954;;;
St. Moritz;46.49937;9.84327;St. Moritz, Suvretta-Haus, Teilaussenansicht;Blick auf das Suvretta-Haus in St. Moritz durch Bäume hindurch, im Vordergrund eine Wiese;46.4978958;9.8392428;Nein;St. Moritz;lcmt-nabi-pctmp_ead_wehr_24703-B_pctmp.jpg;1913-07;helveticarchives.org;H.L.;https://commons.wikimedia.org/entity/M145163002;;;
St. Moritz;46.49937;9.84327;St. Moritz, Ortsteilansicht;Blick auf St. Moritz durch Bäume hindurch, im Vordergrund links eine Baumgruppe;46.4978958;9.8392428;Nein;St. Moritz;lcmt-nabi-pctmp_ead_wehr_24704-B_pctmp.jpg;1913-07;helveticarchives.org;H.L.;https://commons.wikimedia.org/entity/M145163031;;;
St. Moritz;46.49937;9.84327;St. Moritz, Ortsteilansicht;Blick auf St. Moritz;46.4978958;9.8392428;Nein;St. Moritz;lcmt-nabi-pctmp_ead_wehr_24705-B_pctmp.jpg;1913-07;helveticarchives.org;H.L.;https://commons.wikimedia.org/entity/M145163082;;;
St. Moritz;46.49937;9.84327;St. Moritz, Ortsteilansicht;Blick auf St. Moritz;46.4978958;9.8392428;Nein;St. Moritz;lcmt-nabi-pctmp_ead_wehr_24706-B_pctmp.jpg;1913-07;helveticarchives.org;H.L.;https://commons.wikimedia.org/entity/M145163152;;;
St. Moritz;46.49937;9.84327;St. Moritz, Ortsteilansicht;Blick auf St. Moritz;46.4978958;9.8392428;Nein;St. Moritz;lcmt-nabi-pctmp_ead_wehr_24707-B_pctmp.jpg;1913-07;helveticarchives.org;H.L.;https://commons.wikimedia.org/entity/M145163225;;;
Piz Surlej;46.45323;9.84309;Piz Surlej, Landschaft;Blick auf den Piz Surlej, im Vordergrund ein See;46.4532135;9.8431143;Nein;Piz Surlej;lcmt-nabi-pctmp_ead_wehr_24708-B_pctmp.jpg;1913-07;helveticarchives.org;H.L.;https://commons.wikimedia.org/entity/M145163266;;;
Bern;46.9467;7.44441;Bern, Bundeshaus, Teilinnenansicht;Blick auf Denkmal der drei Eidgenossen im Vestibül des Parlamentshauses;46.9484742;7.4521749;Nein;Bern;lcmt-nabi-pctmp_ead_wehr_24710-B_pctmp.jpg;1913-07;helveticarchives.org;H. Lavater;https://commons.wikimedia.org/entity/M145163310;;;
Scuol;46.79671;10.29804;Schuls, Ortsgesamtansicht;Schuls gegen den Piz Pisoc;46.7976371;10.2996234;Nein;Scuol;lcmt-nabi-pctmp_ead_wehr_24711-B_pctmp.jpg;1913-07;helveticarchives.org;H. Lavater;https://commons.wikimedia.org/entity/M145163339;;;
Tarasp;46.7885643;10.2773311;Tarasp, Kurhaus, Gesamtaussenansicht;Blick auf Kurhaus Tarasp-Vulpera.;46.777999;10.2607908;Nein;Tarasp;lcmt-nabi-pctmp_ead_wehr_24712-B_pctmp.jpg;1913-07;helveticarchives.org;H. Lavater;https://commons.wikimedia.org/entity/M145163388;;;
Celerina;46.51217;9.85794;Celerina, Ortsgesamtansicht;Blick ins Tal nach Cresta, Celerina und Samedan;46.5132296;9.8586248;Nein;Celerina;lcmt-nabi-pctmp_ead_wehr_24713-B_pctmp.jpg;1913-07;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M145163438;;;
St. Moritz;46.49937;9.84327;St. Moritz, Ortsgesamtansicht;Gesamtansicht von St. Moritz-Dorf und -Bad vom Hahnensee aus;46.4978958;9.8392428;Nein;St. Moritz;lcmt-nabi-pctmp_ead_wehr_24714-B_pctmp.jpg;1913-07;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M145163478;;;
St. Moritz;46.49937;9.84327;St. Moritz, Ortsgesamtansicht;Gesamtansicht von St. Moritz-Dorf und -Bad vom Hahnensee aus;46.4978958;9.8392428;Nein;St. Moritz;lcmt-nabi-pctmp_ead_wehr_24715-B_pctmp.jpg;1913-07;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M145163520;;;
St. Moritz;46.49937;9.84327;St. Moritz, Ortsgesamtansicht;Gesamtansicht von St. Moritz-Dorf und -Bad vom Hahnensee aus;46.4978958;9.8392428;Nein;St. Moritz;lcmt-nabi-pctmp_ead_wehr_24716-B_pctmp.jpg;1913-07;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M145163560;;;
St. Moritz;46.49937;9.84327;St. Moritz, Ortsgesamtansicht;Gesamtansicht von St. Moritz-Dorf und -Bad vom Hahnensee aus, einzelne Gebäude gut erkennbar (Palace Hotel, Grand Hotel, Hotel Carlton usw.);46.4978958;9.8392428;Nein;St. Moritz;lcmt-nabi-pctmp_ead_wehr_24717-B_pctmp.jpg;1913;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M145163601;;;
Celerina;46.5133515;9.8600991;Celerina, Ortsteilansicht;Blick über den Fluss nach Cresta-Celerina gegen den Berninapass, links die reformierte Kirche Bel Taimpel, rechts das Hotel Cresta Palace;46.5132296;9.8586248;Nein;Celerina;lcmt-nabi-pctmp_ead_wehr_24718-B_pctmp.jpg;1913-07;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M145163664;;;
Celerina;46.51217;9.85794;Celerina, Ortsgesamtansicht;Ansicht von einer Anhöhe ins Tal auf Celerina und Cresta, dahinter Bergkette;46.5132296;9.8586248;Nein;Celerina;lcmt-nabi-pctmp_ead_wehr_24719-B_pctmp.jpg;1913-07;helveticarchives.org;unknown|photographer;https://commons.wikimedia.org/entity/M145163706;;;
Bern;46.9467;7.44441;Bern, Bundeshaus, Teilaussenansicht;Blick von Osten auf Bundeshaus und Hotel Bellevue Palace;46.9484742;7.4521749;Nein;Bern;lcmt-nabi-pctmp_ead_wehr_24721-B_pctmp.jpg;1913-07;helveticarchives.org;H. Lavater;https://commons.wikimedia.org/entity/M145163769;;;
Bern;46.9488149;7.4410493;Bern, Hotel Schweizerhof, Gesamtaussenansicht;Bollwerk mit Tabakladen und Hotel Schweizerhof;46.9484742;7.4521749;Nein;Bern;lcmt-nabi-pctmp_ead_wehr_24722-B_pctmp.jpg;1913-07;helveticarchives.org;H. Lavater;https://commons.wikimedia.org/entity/M145163815;;;
Frutigen;46.58723;7.64945;Frutigen, Kanderviadukt, Teilansicht;Blick über die Kander auf das Viadukt;46.5874205;7.6444369;Nein;Frutigen;lcmt-nabi-pctmp_ead_wehr_24723-B_pctmp.jpg;1913-07;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145163856;;;
Kandersteg;46.49556;7.6715068;Kandersteg, Bahnhof, Teilaussenansicht;Blick auf den Bahnhof, im Hintergrund die Blüemlisalp;46.4975866;7.6756638;Nein;Kandersteg;lcmt-nabi-pctmp_ead_wehr_24724-B_pctmp.jpg;1913-07;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145163899;;;
Kandersteg;46.49467;7.67326;Kandersteg, Ortsteilansicht;Menschen spazieren sonntäglich gekleidet durch das Dorf;46.4975866;7.6756638;Nein;Kandersteg;lcmt-nabi-pctmp_ead_wehr_24725-B_pctmp.jpg;1913-07;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145163935;;;
Kandersteg;46.49467;7.67326;Kandersteg, Ortsteilansicht;Blick auf Kandersteg beim nörldlichen Tunnelausgang, ein Zug fährt auf dem Bahngleis;46.4975866;7.6756638;Nein;Kandersteg;lcmt-nabi-pctmp_ead_wehr_24726-B_pctmp.jpg;1913-07;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145163977;;;
Goppenstein;46.36904;7.75409;Goppenstein, Ortsteilansicht;|depicted people =;;;Nein;;lcmt-nabi-pctmp_ead_wehr_24727-B_pctmp.jpg;1913-07;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145164021;;;
Raron;46.31196;7.80029;Raron, Bietschtalviadukt, Teilansicht;Blick auf das Bietschtal, von der Bietschtalbrücke überspannt;46.309934;7.799589;Nein;Raron;lcmt-nabi-pctmp_ead_wehr_24728-B_pctmp.jpg;1913-07;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145164069;;;
Eggerberg;46.3068;7.87625;Eggerberg, Baltschieder Viadukt, Gesamtansicht;Das Baltschieder Viadukt mit Blick auf das Rhonetal, mit fahrendem Zug;46.3064931;7.8780148;Nein;Eggerberg;lcmt-nabi-pctmp_ead_wehr_24729-B_pctmp.jpg;1913-07;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145164196;;;
Eggerberg;46.3068;7.87625;Eggerberg, Baltschieder Viadukt, Gesamtansicht;Das Baltschieder Viadukt mit Blick gegen das Baltschiedertal;46.3064931;7.8780148;Nein;Eggerberg;lcmt-nabi-pctmp_ead_wehr_24730-B_pctmp.jpg;1913-07;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145164237;;;
Kandergrund;46.56212;7.659;Kandergrund, Lötschbergbahnlinie, Landschaft;Drei Bahnlinien der Lötschbergbahn bei Blausee;46.5423002;7.6623658;Nein;Kandergrund;lcmt-nabi-pctmp_ead_wehr_24731-B_pctmp.jpg;1913-09;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145164299;;;
Kandergrund;46.56212;7.659;Kandergrund, Ruine Felsenburg bei Blausee, Teilaussenansicht;Blicka uf die Ruine Felsenburg bei Blausee;46.5423002;7.6623658;Nein;Kandergrund;lcmt-nabi-pctmp_ead_wehr_24732-B_pctmp.jpg;1913-09;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145164380;;;
Kandertal;46.5464845;7.6598138;Kandertal, Landschaft;Lötschbergbahnstrecke, Kandertal gegen den Niesen;46.5464845;7.6598138;Nein;Kandertal;lcmt-nabi-pctmp_ead_wehr_24733-B_pctmp.jpg;1913-09;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145164445;;;
Kandergrund;46.56212;7.659;Kandergrund, Lötschbergbahnlinie, Landschaft;Bahnlinie der Lötschbergbahn bei Kandergrund, links im Bild die Ruine Felsenburg;46.5423002;7.6623658;Nein;Kandergrund;lcmt-nabi-pctmp_ead_wehr_24734-B_pctmp.jpg;1913-09;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145164495;;;
Kandersteg;46.49467;7.67326;Kandersteg, Ortsteilansicht;Blick auf verschneites Kandersteg runter, im Hintergrund die Blüemlisalp;46.4975866;7.6756638;Nein;Kandersteg;lcmt-nabi-pctmp_ead_wehr_24735-B_pctmp.jpg;1913-09;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145164545;;;
Kandersteg;46.4064446;7.7265009;Kandersteg, Ortsteilansicht;Ortsteilansicht von Kandersteg mit Blick auf den Eingang des Lötschbergtunnels;46.4975866;7.6756638;Nein;Kandersteg;lcmt-nabi-pctmp_ead_wehr_24736-B_pctmp.jpg;1913-09;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145164592;;;
Kandersteg;52.2667;8.9833;Kandersteg, Klus, Teilansicht;Blick entlang der Kander, über die eine kleine Holzbrücke führt, auf einen Teilabschnitt der Klus;46.4975866;7.6756638;Nein;Kandersteg;lcmt-nabi-pctmp_ead_wehr_24737-B_pctmp.jpg;1913-09;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145164641;;;
Kandersteg;46.49835;7.72668;Kandersteg, Oeschinensee, Landschaft;Blick auf den Oeschinensee gegen die Blüemlisalp;46.4975866;7.6756638;Nein;Kandersteg;lcmt-nabi-pctmp_ead_wehr_24738-B_pctmp.jpg;1913-09;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145164689;;;
Kandersteg;46.49835;7.72668;Kandersteg, Oeschinensee, Landschaft;Blick von oben auf Oeschinensee mit Alphütte und Blümlisalp im Hintergrund;46.4975866;7.6756638;Nein;Kandersteg;lcmt-nabi-pctmp_ead_wehr_24739-B_pctmp.jpg;1913-09;helveticarchives.org;Artur Wehrli;https://commons.wikimedia.org/entity/M145164753;;;
