Title,Description,Periode,Urheber,Technik,Country,Region,City,Lat,Lon,Coord-Quality-Score,Fallback,Ext-Calls
Blick auf Lindau vom Pfänder,"Blick von einer Anhöhe am Pfänder bei Lochau (Vorarlberg, Österreich) auf Lindau (Bayern, links im See) und Lochau hinab. Im Vordergrund stehen vier Bäume und eine Holzhütte. Rechts daneben im Hintergrund ist das Seeufer von Lochau mit dem Standort des heutigen Seehotels am Kaiserstrand, daneben die Eisenbahnstrecke von Lindau nach Bregenz.",,,,Austria,Oberösterreich,Lindau,47.5167,9.8333,5,False,0
"Österreich, Bregenz, Hafen, Ortsteilansicht",Ansicht des Dampfers 'Kaiserin Maria Theresia' im Hafen Bregenz,1910,,,Austria,Vorarlberg,Bregenz,47.50311,9.7471,3,True,0
"Österreich, Bregenz, Ortsteilansicht","Ansicht von Bregenz, im Vordergrund Baumkronen, im Hintergrund der Bodensee",1910,,,Austria,Vorarlberg,Bregenz,47.50311,9.7471,3,True,0
"Österreich, Bregenz, Ortsteilansicht","Ansicht von Bregenz, im Vordergrund eine Wiese mit Obstbäumen, im Hintergrund der Bodensee",1910,,,Austria,Vorarlberg,Bregenz,47.50311,9.7471,3,True,0
"Österreich, Bregenz, Ortsteilansicht","Ansicht von Bregenz, mittig die Herz-Jesu-Kirche, im Hintergrund der Bodensee",1910,,,Austria,Vorarlberg,Bregenz,47.5020315,9.7504362,4,False,1
"Österreich, Bregenz, Ortsteilansicht","Ansicht von Bregenz, rechts die Herz-jesu-Kirche, im Hintergrund der Bodensee",1910,,,Austria,Vorarlberg,Bregenz,47.5020315,9.7504362,4,False,1
"Österreich, Bregenz, Herz-Jesu-Kirche, Gesamtaussenansicht",Ansicht der Herz-Jesu-Kirche in Bregenz,1910,,,Austria,Vorarlberg,Bregenz,47.5020315,9.7504362,4,False,1
"Heiden, Kursaal, Gesamtaussenansicht","Aussenansicht alter Kursaal, im Park ein paar Gäste bei einem Tee- oder Kaffeekränzchen. Eingeweiht im Frühjahr 1874, liebevoll der 'Laubsäägelipalast' genannt. Im Sommer 1956 abgebrochen.",1910,,,Switzerland,Kanton Appenzell Ausserrhoden,Heiden,47.4458389,9.5319899,4,False,1
"Appenzell, Post, Gesamtaussenansicht",Das Postgebäude von Appenzell,1910,,,Switzerland,Kanton Appenzell Innerrhoden,Appenzell,33.1833,-101.3667,5,False,0
"Italia, Cernobbio, Villa d'Este, Teilaussenansicht",Ansicht entlang des Ufers des Comer Sees mit Blick auf die Villa d'Este und den See,1906,,,Italy,Lombardia,Cernobbio,41.95,12.8,5,False,0
"Italia, Brunate, Ortsteilansicht",Blick auf Brunate bei Como,1906,,,Italy,Lombardia,Brunate,45.82096,9.09869,3,True,0
"Airolo, Dorf, Viehmark, Ortsteilansicht","Airolo, Viehmarkt mit Teilansicht des Dorfes",1905,,,Switzerland,Cantone Ticino,Airolo,46.52855,8.61189,3,True,0
"Italia, Como, Ortsteilansicht",Ansicht der Piazza Cavour,1906,,,Italy,Lombardia,Como,45.80819,9.0832,3,True,0
"Italia, Cernobbio, Villa d'Este, Gesamtaussenansicht",Blick über den Lago di Como auf das Hotel Villa d'Este,1906,,,Italy,Lombardia,Cernobbio,41.95,12.8,5,False,0
"Italia, Bellagio, Ortsteilansicht",Blick über den Lago di Como auf Bellagio mit der Kirche San Giovanni und der Villa Melzi,1906,,,Italy,Lombardia,Bellagio,45.98772,9.26182,3,True,0
"Italia, Cernobbio, Park der Villa d'Este, Teilansicht",Blick auf die Herkules-Statue im Park der Villa d'Este mit diversen umliegenden Bäumen und Sträuchern,1906,,,Italy,Lombardia,Cernobbio,41.95,12.8,5,False,0
"Italia, Cernobbio, Park der Villa d'Este, Teilansicht",Blick in den Park der Villa d'Este,1906,,,Italy,Lombardia,Cernobbio,41.95,12.8,5,False,0
"Italia, Bellagio, Park des Grand Hotels Villa Serbelloni",Blick in den Park des Grand Hotels Villa Serbelloni mit diversen Bäumen und Sträuchern,1906,,,Italy,Lombardia,Bellagio,45.9870494,9.2642058,4,False,1
"Italia, Cernobbio, Park der Villa d'Este, Teilansicht",Blick entlang einer Zypressen-Allee auf die Herkules-Statue im Park der Villa d'Este,1906,,,Italy,Lombardia,Cernobbio,41.95,12.8,5,False,0
"Italia, Bellagio, Ortsteilansicht",Blick entlang des Ufer des Comer Sees auf Bellagio gegen die Villa Serbelloni,1906,,,Italy,Lombardia,Bellagio,45.98772,9.26182,3,True,0
"Italia, Bellagio, Ortsteilansicht",Blick auf Bellagio und den Comer See,1906,,,Italy,Lombardia,Bellagio,45.98772,9.26182,3,True,0
"Italia, Bellagio, Ortsteilansicht","Blick über den Comer See hinweg auf Bellagio mit der Villa Melzi, am Ufer sind Kinder ums und im Wasser",1906,,,Italy,Lombardia,Bellagio,45.98772,9.26182,3,True,0
"Italia, Bellagio, Park der Villa Serbelloni",Blick in den Park der Villa Serbelloni mit einigen Bäumen und Sträuchern,1906,,,Italy,Lombardia,Bellagio,45.9870494,9.2642058,4,False,1
"Luzern, Kapellbrücke, Teilinnenansicht",Inneres des mittleren Teils der Kapellbrücke mit Blick gegen Süden,1906,,,Switzerland,Kanton Luzern,Luzern,47.0518334,8.307713,4,False,1
"Italia, Tremezzina, Villa Carlotta, Teilinnenansicht",Ansicht der Skulptur von Amor und Psyche in der Villa Carlotta,1906,,,Italy,Lombardia,Tremezzina,45.98636,9.23073,5,False,0
"Italia, Bellagio, Park der Villa Serbelloni",Studie einiger Bäume und Pflanzen im Park der Villa Serbelloni,1906,,,Italy,Lombardia,Bellagio,45.9870494,9.2642058,4,False,1
"Italia, Tremezzina, Garten der Villa Carlotta",Blick in den Garten der Villa Carlotta,1906,,,Italy,Lombardia,Tremezzina,45.98636,9.23073,5,False,0
"Italia, Como, Cattedrale di Santa Maria Assunta",Portal der Cattedrale di Santa Maria Assunta in Como,1906,,,Italy,Lombardia,Como,45.8117681,9.0836614,4,False,1
"Italia, Tremezzina, Villa Carlotta, Teilinnenansicht",Ansicht einer Engelsstatue mit dem Namen Cupido von Luigi Bienaimé in der Villa Carlotta,1906,,,Italy,Lombardia,Tremezzina,45.98636,9.23073,5,False,0
"Italia, Tremezzina, Villa Carlotta, Teilinnenansicht",Ansicht einer Engelsstatue (Cupido) von Luigi Bienaimé in der Villa Carlotta,1906,,,Italy,Lombardia,Tremezzina,45.98636,9.23073,5,False,0
"Italia, Tremezzina, Villa Carlotta, Teilinnenansicht",Ansicht einer Engelsstatue (Cupido) von Luigi Bienaimé in der Villa Carlotta,1906,,,Italy,Lombardia,Tremezzina,45.98636,9.23073,5,False,0
"Italia, Tremezzina, Villa Carlotta, Teilinnenansicht",Ansicht der Büsserin Magdalena von Antonio Canovain der Villa Carlotta,1906,,,Italy,Lombardia,Tremezzina,45.98636,9.23073,5,False,0
"Italia, Como, Ortsgesamtansicht",Blick auf Como vom Castel Baradello aus,1906,,,Italy,Lombardia,Como,45.80819,9.0832,3,True,0
"Italia, Bellagio, Ortsteilansicht","Vegetationsstudie in Bellagio, im Hintergrund ist der Comer See zu sehen",1906,,,Italy,Lombardia,Bellagio,45.98772,9.26182,3,True,0
"Luzern, Spreuerbrücke, Teilinnenansicht",Aufgang zur Spreuerbrücke (Totentanzbrücke) in Luzern,1906,,,Switzerland,Kanton Luzern,Luzern,47.0519754,8.3018722,4,False,1
"Italia, Iselle, Ortsteilansicht",Strasse in Iselle,1905,,,Italy,Piemonte,Iselle,46.20519,8.19227,3,True,0
"Italia, Iselle, Ortsteilansicht","Ansicht von Iselle, im Hintergrund das Fletschhorn",1905,,,Italy,Piemonte,Iselle,46.20519,8.19227,3,True,0
"Italia, Iselle, Ortsteilansicht","Blick entlang einer Strasse von Iselle, auf der reges Treiben herrscht",1905,,,Italy,Piemonte,Iselle,46.20519,8.19227,3,True,0
"Italia, Iselle, Ortsteilansicht",Strasse in Iselle,1905,,,Italy,Piemonte,Iselle,46.20519,8.19227,3,True,0
"Italia, Iselle, Ortsteilansicht","Blick auf die Staatsstrasse Strada del Sempione bei Iselle, auf der Strasse fährt eine Pferdekutsche, im Hintergrund sind einige Häuser Iselles zu sehen",1905,,,Italy,Piemonte,Iselle,46.0192816,8.2849634,4,False,1
"Italia, Iselle, Ortsteilansicht","Blick auf die Staatsstrasse Strada del Sempione bei Iselle, im Hintergrund sind einige Häuser Iselles zu sehen",1905,,,Italy,Piemonte,Iselle,46.0192816,8.2849634,4,False,1
"Italia, Iselle, Ferrovia del Sempione, Portale sud, Gesamtau","Ansicht des Südportals des Simplontunnels mit Zügen, daneben eine Strasse mit Pferdekutsche",1906,,,Italy,,Iselle di Trasquera,46.2070874,8.2070479,2,True,1
"Italia, Iselle, Ferrovia del Sempione, Stazione, Teilaussena","Ansicht des Bahnhofs Iselle di Trasquera mit Tunneleinfahrt, auf den Gleisen drei Männer",1906,,,Italy,,Iselle di Trasquera,46.2070874,8.2070479,2,True,1
"Italia, Trasquera, Ortsteilansicht",Blick auf Trasquera am Fluss Diveria,1906,,,Italy,Piemonte,Trasquera,46.21338,8.21271,3,True,0
"Fürstenland, Frau in St. Galler Tracht, Teilansicht",Junge St. Gallerin in Tracht aus dem Fürstenland,circa 1905,,,Switzerland,,Fürstenland,47.4105199,9.3363873,2,True,1
"Menzigen, Kloster Maria Hilf, Gesamtaussenansicht",Blick auf das Kloster Maria Hilf auf dem Gubel bei Menzingen,1906,,,Switzerland,Kanton Zug,Menzingen,50.4556462,7.7902601,4,False,1
"Italia, Varzo, Ortsgesamtansicht",Ansicht von Varzo gegen Trasquera,1905,,,Italy,Piemonte,Varzo,46.20736,8.25267,3,True,0
"Italia, Varzo, Ortsteilansicht","Ansicht einiger Häuser in Varzo, im Hintergrund ragt der Kirchturm in den Himmel",1905,,,Italy,Piemonte,Varzo,46.20736,8.25267,3,True,0
"Italia, Varzo, Ferrovia del Sempione, Landschaft",Ansicht eines Teilabschnitts der Ferrovia del Sempione unterhalb von Varzo,1905,,,Italy,Piemonte,Varzo,46.20736,8.25267,3,True,0
"Italia, Varzo, Ferrovia del Sempione, Teilansicht","Simplonbahn. Trassee und Tunnels bei Varzo, daneben die Diveria. S. Giovanni Tunnel, Diveria bridge, Rio Confinale Tunnel",1905,,,Italy,Piemonte,Varzo,46.20736,8.25267,3,True,0
"Italia, Strada del Sempione, Landschaft","Blick auf die Strada del Sempione mit der danebenführenden Eisenbahnlinie, die an der Diveria entlang führt. Ponte Nuovo / Ponte romano, Varzo",1905,,,Italy,Piemonte,Varzo,46.0192816,8.2849634,4,False,1
"Italia, Varzo, Ferrovia del Sempione, Teilansicht",Blick auf eine Brücke und eine Galerie der Ferrovia del Sempione bei Varzo,1905,,,Italy,Piemonte,Varzo,46.20736,8.25267,3,True,0
"Italia, Varzo, Ferrovia del Sempione, Ponte, Gesamtansicht","Simplonbahn. Blick auf eine Steinbrücke über die Doveria. Rio Confinale Tunnel, S. Giovanni Tunnel, Diveria bridge",1905,,,Italy,Piemonte,Varzo,46.20736,8.25267,3,True,0
"Italia, Strada del Sempione, Landschaft","Ansicht einer Steinbrücke, die über den Fluss Diveria führt. Ponte dell’Orco",1905,,,Italy,Piemonte,Crevoladossola,46.0510538,11.5606914,4,False,1
"Italia, Crevoladossola, Strada del Sempione, Landschaft",Blick auf die Ponte di Crevola und die umliegende Landschaft,1905,,,Italy,Piemonte,Crevoladossola,45.8209252,8.2506395,4,False,1
"Rigi, Panorama",Blick von der Rigi auf Glärnisch und Mythen,1906,,,Switzerland,Kanton Zürich,Rigi,47.28278,8.91104,3,True,0
"Italia, Crevoladossola, Ortsteilansicht",Blick entlang des Flusses Diveria auf die Ponte di Crevola und einige umstehende Häuser,1906,,,Italy,Piemonte,Crevoladossola,45.8209252,8.2506395,4,False,1
"Italia, Domodossola, Ortsgesamtansicht","Blick auf Domodossola, im Vordergrund der Monte Calvario",1906,,,Italy,Piemonte,Domodossola,46.1165,8.29313,3,True,0
"Italia, Domodossola, Ortsgesamtansicht",Blick vom Monte Calvario aus auf Domodossola,1906,,,Italy,Piemonte,Domodossola,46.1165,8.29313,3,True,0
"Italia, Domodossola, Ortsgesamtansicht",Blick über Domodossola,1906,,,Italy,Piemonte,Domodossola,46.1165,8.29313,3,True,0
"Italia, Domodossola, Ortsteilansicht",Via Sempione in Domodossola,1906,,,Italy,Piemonte,Domodossola,46.1165,8.29313,3,True,0
"Italia, Domodossola, Ortsteilansicht",Passanten in der Via Sempione in Domodossola,1906,,,Italy,Piemonte,Domodossola,46.1165,8.29313,3,True,0
"Italia, Domodossola, Ortsteilansicht",Marktplatz in Domodossola,1906,,,Italy,Piemonte,Domodossola,46.1165,8.29313,3,True,0
"Italia, Vogogna, Ortsteilansicht",Blick auf Vogogna runter,1906,,,Italy,Piemonte,Vogogna,46.01002,8.29137,3,True,0
"Rigi, Panorama",Blick von der Rigi über die Glarneralpen,1906,,,Switzerland,Kanton Zürich,Rigi,47.28278,8.91104,3,True,0
"Italia, Cuzzano, Landschaft",Blick auf einige Häuserdächer Cuzzanos und die umliegende Landschaft,1906,,,Italy,Veneto,Cuzzano,45.5113,11.01347,3,True,0
"Italia, Stresa, Grand Hotel des Iles Borromées",Ansicht des Grand Hotel des Iles Borromées in Stresa,1906,,,Italy,Piemonte,Stresa,45.8839,8.5415,5,False,0
"Italia, Stresa, Denkmal des Königs Umberto I.",Ansicht des Denkmals des Königs Umberto I.,1906,,,Italy,Piemonte,Stresa,45.88158,8.53834,3,True,0
"Italia, Stresa, Ortsteilansicht","Teilansicht von Stresa mit Blick über den Lago Maggiore auf Pallanza, einem Stadtteil von Verbania",1906,,,Italy,Piemonte,Stresa,45.88158,8.53834,3,True,0
"Rigi, Panorama",Blick von der Rigi über die Glarneralpen,1906,,,Switzerland,Kanton Zürich,Rigi,47.28278,8.91104,3,True,0
"Menzingen, Kloster Maria Hilf, Teilaussenansicht",Innenhof des Klosters Maria Hilf auf dem Gubel bei Menzingen,1906,,,Switzerland,Kanton Zug,Menzingen,50.4556462,7.7902601,4,False,1
"Italia, Ferrovia Menaggio-Porlezza, Landschaft",Blick entlang der Schienen der Ferrovia Menaggio-Porlezza gegen den Monte Legnone,1906,,,Italy,,"Italien, [Lokalisierung unsicher]",,,0,False,0
"Italia, Menaggio, Ferrovia Menaggio-Porlezza",Blick entlang der Schienen der Ferrovia Menaggio-Porlezza bei Menaggio gegen den Comer See,1906,,,Italy,,"Italien, [Lokalisierung unsicher]",,,0,False,0
"Locarno, Ortsteilansicht",Blick über den Lago Maggiore auf Locarno,1906,,,Switzerland,Cantone Ticino,Locarno,46.17086,8.79953,3,True,0
"Italia, Formazza, Cascata del Toce, Teilansicht",Blick auf einen Teilabschnitt des Cascata del Toce,1906,,,Italy,Piemonte,Formazza,46.4084205,8.4127418,4,False,1
"Italia, Formazza, Cascata del Toce, Teilansicht",Blick auf einen Teilabschnitt des Cascata del Toce,1906,,,Italy,Piemonte,Formazza,46.4084205,8.4127418,4,False,1
"Italia, Formazza, Cascata del Toce, Teilansicht","Blick auf einen Teilabschnitt des Cascata del Toce, an der Hangkante des Wasserfalls steht der Gasthof Albergo Cascata Toce",1906,,,Italy,Piemonte,Formazza,46.4084205,8.4127418,4,False,1
"Italia, Domodossola, Monte Calvario",Monte Calvario in Domodossola,1906,,,Italy,Estado de México,Monte Calvario,41.0,15.3833,5,False,0
"Italia, Val Antigorio, Strada, Teilansicht",Frauen und Kinder auf einer Strasse im Val Antigorio,1906,,,Italy,,Val Antigorio,46.2492689,8.3193822,2,True,1
"Italia, Val Antigorio, Hotel Fopiano",Ansicht des Hotels Fopiana und weitere Häuser im Val Antigorio,1906,,,Italy,,Val Antigorio,46.2492689,8.3193822,2,True,1
"Passo San Giacomo, Panorama",San Giacomo Pass beim Pizzo Rotondo,1906,,,Switzerland,Cantone Ticino,Bedretto,46.45899,8.45223,5,False,0
"Italia, Bellagio, Ortsteilansicht","Blick auf Zypressen, die vor einem alten steinernen Turm wachsen",1906,,,Italy,Lombardia,Bellagio,45.98772,9.26182,3,True,0
"Garda, Parco San Vigilio, Teilansicht","de|Garda. Blick auf auf vier antike Büsten, die im Parco San Vigilio stehen, dahinter wachsen Zypressen.",1906,,,Italy,Veneto,Garda,45.5733142,10.6752382,4,False,1
"Italia, Landschaft",Zitronen-Bäume,1906,,,Italy,,"Italien, [Lokalisierung unsicher]",,,0,False,0
"Rütli, Rütlihaus, Gesamtaussenansicht",Seitenansicht des Rütlihauses mit Blick über den See und auf die Mythen,1906,,,Switzerland,Kanton Uri,Rütli,46.9694223,8.5921361,4,False,1
"Heiden, Ortsteilansicht","Blick auf Heiden, mit der evangelischen Kirche",1910,,,Switzerland,Kanton Appenzell Ausserrhoden,Heiden,47.44255,9.53293,3,True,0
"Flüelen, Ortsteilansicht","Vorne der Vierwaldstättersee, dahinter die Häuser von Flüelen, zentral am Horizont der Bristenstock",1906,,,Switzerland,,Flüelen,,,0,False,0
"Kloster Fahr, Landschaft","Limmat, Ufer mit Schilfgras, Sträuchern und Bäumen; im Hintergrund durch die Bäume ein Gebäude des Klosters Fahr schemenhaft sichtbar",1910,,,Switzerland,Kanton Zürich,Fahr,47.40801,8.43847,5,False,0
"Bern, Frau in Berner Tracht",Seitenansicht einer sitzenden Guggisbergerin mit Berner Tracht,1905,,,Switzerland,,Kanton Bern,46.8382351,7.6004502,2,True,1
"Engelberg, Ortsgesamtansicht",Engelberg mit der Hutstockkette,1911,,,Switzerland,Kanton Obwalden,Engelberg,46.82107,8.40133,3,True,0
"Schweiz, Landschaft","Blick über eine Sumpflandschaft, am Horizont ein Dorf",1910,,,Switzerland,,"Schweiz, [Lokalisierung unsicher]",,,0,False,0
"Brunnen, Ortsteilansicht","Blick entlang des Ufers des Vierwaldstättersees auf das Grand Hotel, daneben das Dampfschiff 'Schwyz'",1910,,,Switzerland,Kanton Schwyz,Brunnen,46.9936,8.60538,3,True,0
"Basel, Elisabethenkirche, Teilaussenansicht",Ansicht der Elisabethenkirche,1911-04,,,Switzerland,Kanton Basel-Stadt,Basel,47.5527658,7.5909843,4,False,1
"Italia, Pallanza, Ortsteilansicht",Pallanza mit der Isola San Giovanni,1911-03,,,Italy,Piemonte,Pallanza,45.92298,8.55045,3,True,0
"Italia, Pallanza, Ortsteilansicht",Pallanza mit der Isola San Giovanni,1911-03,,,Italy,Piemonte,Pallanza,45.92298,8.55045,3,True,0
"Lago Maggiore, Landschaft",Blick auf Isola San Giovanni und den Mattarone im Hintergrund,1911-03,,,Italy,,Lago Maggiore,46.01175,8.70754,5,False,0
"Italia, Isola Bella, Ortsgesamtansicht",Blick die Isola Bella und den Lago Maggiore,1911-03,,,Italy,Lazio,Isola Bella,45.89556,8.52676,5,False,0
"Italia, Isola bella, Landschaft",Blick vom Ufer durch Bäume hindurch auf die Isola bella,1911-03,,,Italy,Lazio,Isola bella,45.89556,8.52676,5,False,0
"Italia, Isola Bella, Ortsgesamtansicht",Blick auf die Isola Bella und den Lago Maggiore,1911-03,,,Italy,Lazio,Isola Bella,45.89556,8.52676,5,False,0
"Italia, Isola Bella, Ortsgesamtansicht",Blick auf die Isola Bella und den Lago Maggiore,1911-03,,,Italy,Lazio,Isola Bella,45.89556,8.52676,5,False,0
"Italia, Isola Bella, Ortsgesamtansicht",Blick auf die Isola Bella und den Lago Maggiore gegen Pallanza,1911-03,,,Italy,Lazio,Isola Bella,45.89556,8.52676,5,False,0
"Italia, Lago Maggiore, Landschaft",Blick auf den Lago Maggiore mit den Isole Borromee gegen Pallanza,1911-03,,,Italy,,Lago Maggiore,46.01175,8.70754,5,False,0
"Engelberg, Umgebung/Flühmatt, Landschaft",Sicht von der Flühmatt mit Spannörtern,1906,,,Switzerland,,Flühmatt,47.31129,7.58607,5,False,0
"Schweiz, Landschaft [Lokalisierung unsicher]","Landschaft mit einem Bach, Birken und zwei Häusern im Hintergrund",1911,,,Switzerland,,"Schweiz, [Lokalisierung unsicher]",,,0,False,0
"Zürich, Landschaft [Lokalisierung unsicher]",Blühende Obstbäume im Kanton Zürich,1911,,,Switzerland,,Zürich,,,0,False,0
"Lugano, Hôtel Imperial Palace, Gesamtaussenansicht","Lugano Paradiso, Viale Giuseppe Cattori, Ansicht des Hôtels Imperial Palace (heute Hotel de la Paix), links Schild und Zaun des Hotels Sommer, rechts Deutsche Pension Villa Federico",1911,,,Switzerland,Cantone Ticino,Lugano,19.1182153,72.8506224,4,False,1
"France, Évian-les-Bains, Port, Ortsteilansicht","fr|Port d'Évian-les-Bains. Une barque du Léman transporte du sable (brouettes, pelles). À l'arrière plan le bateau à vapeur Léman quitte le débarcadère avec ses passagers. D'autres personnes sont sur le débarcadère, un petit pont y donne accès. Le phare d'Évian est visible au fond.",,,,France,,Évian-les-Bains,46.401089,6.5928224,4,False,1
"Biel, Taubenlochschlucht, Teilansicht","Blick auf einen Teilabschnitt der Taubenlochschlucht, auf der befestigten Brücke stehen zwei Personen und blicken hinab in die Schlucht",1911-06,,,Switzerland,Canton de Berne,Biel,47.1543379,7.2656873,4,False,1
"Österreich, Innsbruck, Ortsgesamtansicht",Ansicht von Innsbruck,1911-05,,,Austria,Tirol,Innsbruck,47.26266,11.39454,3,True,0
"Österreich, Innsbruck, Ortsteilansicht",Ansicht der Kaiserin-Elisabeth-Strasse in Innsbruck,1911-05,,,Austria,Tirol,Innsbruck,48.0949494,16.2850343,4,False,1
"Österreich, Innsbruck, Triumphpforte, Teilansicht",Ansicht der Triumphpforte in Innsbruck,1911-05,,,Austria,Tirol,Innsbruck,47.2625,11.3947,5,False,0
"Wassen, Ortsteilansicht",Wassen und die Gotthardbahn,1906,,,Switzerland,Kanton Uri,Wassen,46.70651,8.59881,3,True,0
"Österreich, Innsbruck, Andreas-Hofer-Denkmal",Ansicht des Andreas-Hofer-Denkmals auf dem Bergisel in Innsbruck,1911-05,,,Austria,Tirol,Innsbruck,47.2504805,11.4006827,4,False,1
"Österreich, Innsbruck, Ortsteilansicht",Ansicht des Goldenen Dachls in Innsbruck,1911-05,,,Austria,Tirol,Innsbruck,47.26266,11.39454,3,True,0
"Österreich, Innsbruck, Hofkirche, Teilinnenansicht",Bronzefigur des König Arthur in der Hofkirche Innsbrucks,1911-05,,,Austria,Tirol,Innsbruck,47.2682057,11.3952622,4,False,1
"Österreich, Innsbruck, Hofkirche, Teilinnenansicht",Bronzefigur des König Arthur in der Hofkirche Innsbrucks,1911-05,,,Austria,Tirol,Innsbruck,47.2682057,11.3952622,4,False,1
"Österreich, Innsbruck, Hofkirche, Teilinnenansicht",Bronzefigur des Theoderich des Grossen in der Hofkirche Innsbrucks,1911-05,,,Austria,Tirol,Innsbruck,47.2682057,11.3952622,4,False,1
"Italia, Meran, Ortsteilansicht",Blick über einen Teil Merans bis in das Vinschgau,1911-05,,,Italy,Trentino-Alto Adige,Meran,46.66817,11.15953,3,True,0
"Italia, Meran, Ortsteilansicht",Blick über einen Teil Merans bis in das Vinschgau,1911-05,,,Italy,Trentino-Alto Adige,Meran,46.66817,11.15953,3,True,0
"Italia, Meran, Ortsgesamtansicht",Ansicht Merans und des Val Passiria,1911-05,,,Italy,Trentino-Alto Adige,Meran,46.66817,11.15953,3,True,0
"Italia, Meran, Ortsgesamtansicht","Ansicht Merans, im Hintergrund die Zielspietze und den Tschigat",1911-05,,,Italy,Trentino-Alto Adige,Meran,46.66817,11.15953,3,True,0
"Italia, Meran, Ortsgesamtansicht","Ansicht Merans, im Hintergrund die Zielspietze und der Tschigat",1911-05,,,Italy,Trentino-Alto Adige,Meran,46.66817,11.15953,3,True,0
"Italia, Meran, Ortsteilansicht",Blick auf Meran vom Meranerhof aus,1911-05,,,Italy,Trentino-Alto Adige,Meran,46.66817,11.15953,3,True,0
"Italia, Meran, Ortsteilansicht",Blick auf Meran vom Tappeinerweg aus,1911-05,,,Italy,Trentino-Alto Adige,Meran,46.66817,11.15953,3,True,0
"Italia, Meran, Ortsteilansicht",Blick auf Meran vom Tappeinerweg aus,1911-05,,,Italy,Trentino-Alto Adige,Meran,46.66817,11.15953,3,True,0
"Italia, Meran, Ortsteilansicht",Blick von der Gilfpromenade auf Meran,1911-05,,,Italy,Trentino-Alto Adige,Meran,46.66817,11.15953,3,True,0
"Italia, Meran, Ortsteilansicht",Blick entlang der Passer auf die Promenade,1911-05,,,Italy,Trentino-Alto Adige,Meran,46.66817,11.15953,3,True,0
"Italia, Meran, Ortsteilansicht",Blick auf die ehemalige Gisela-Promenadem heute Kurpromenade,1911-05,,,Italy,Trentino-Alto Adige,Meran,46.66817,11.15953,3,True,0
"Italia, Meran, Ortsteilansicht","Ansicht der Römerbrücke, die über die Passer führt",1911-05,,,Italy,Trentino-Alto Adige,Meran,46.66817,11.15953,3,True,0
"Italia, Meran, Ortsgesamtansicht","Blick auf Meran, im Vordergrund ist das Schloss Tirol und die Brunnenburg zu sehen",1911-05,,,Italy,Trentino-Alto Adige,Meran,46.66817,11.15953,3,True,0
"Italia, Tirolo, Schloss Tirol, Gesamtaussenansicht",Blick auf Schloss Tirol und die danebenliegenden Erdpyramiden,1911-05,,,Italy,Trentino-Alto Adige,Tirolo,46.69418,11.14477,5,False,0
"Italia, Tirolo, Schloss Tirol, Gesamtaussenansicht",Blick auf Schloss Tirol und die umliegende Landschaft,1911-05,,,Italy,Trentino-Alto Adige,Tirolo,46.69418,11.14477,5,False,0
"Göschenen, Ortsteilansicht","Blick auf Göschenen, in der Mitte Brücke die über die Reuss führt; im Hintergrund der Dammagletscher",1906,,,Switzerland,Kanton Uri,Göschenen,46.66816,8.58709,3,True,0
"Italia, Tirolo, Schloss Tirol, Gesamtaussenansicht",Ansicht des Schlosses Tirol,1911-05,,,Italy,Trentino-Alto Adige,Tirolo,46.69418,11.14477,5,False,0
"Italia, Bozen, Batzenhäusl, Teilaussenansicht",Ansicht einer Strasse in Bozen mit dem Batzenhäusl,1911-05,,,Italy,Trentino-Alto Adige,Bozen,48.6667,12.6,5,False,0
"Genève, Lunapark, Teilansicht","Ansicht Weiher, mit Badehaus und Steg im Lunapark",1911,,,Switzerland,Canton de Genève,Genève,51.4771128,7.7632753,4,False,1
"Furka, Hotel Furka, Gesamtaussenansicht","Links Schnee, rechts das Hotel, rundherum Geröll",1906,,,Switzerland,Opština Dojran,Furka,46.5341068,8.3477252,4,False,1
"Italia, Arco, Ortsteilansicht",Blick auf Arco und die Ruine des Castollo di Arco,1911-05,,,Italy,Trentino-Alto Adige,Arco,45.91772,10.88672,3,True,0
"Italia, Arco, Ortsteilansicht","Blick auf Arco und den Monte Brione, im Vordergrund eine Bank",1911-05,,,Italy,Trentino-Alto Adige,Arco,45.91772,10.88672,3,True,0
"Italia, Arco, Ortsteilansicht","Blick auf Arco, im Vordergrund Zypressen und Olivenbäume",1911-05,,,Italy,Trentino-Alto Adige,Arco,45.91772,10.88672,3,True,0
"Italia, Arco, Monumento a Giovanni Segantinim",Segantini-Denkmal in Arco,1911-05,,,Italy,Trentino-Alto Adige,Arco,45.91772,10.88672,3,True,0
"Italia, Riva del Garda, Ortsteilansicht",Blick auf Riva del Garda und den Lago di Garda,1911-05,,,Italy,Trentino-Alto Adige,Riva del Garda,45.88577,10.84117,3,True,0
"Italia, Riva del Garda, Ortsteilansicht","Bootssteg am Lago di Garda in RIva del Garda, im Hintergrund einige Häuser",1911-05,,,Italy,Trentino-Alto Adige,Riva del Garda,45.88577,10.84117,3,True,0
"Val di Ledro, Landschaft",Ansicht der Strada del Ponale im Val di Ledro,1911-05,,,Italy,,Val di Ledro,,,0,False,0
"Gargnano, Ortsteilansicht",Friedhof von Gargnano,1911-05,,,Italy,Lombardia,Gargnano,45.68586,10.65869,3,True,0
"Italia, Maderno, Ortsteilansicht",Piazza San Marco in Maderno,1911-05,,,Italy,Trentino-Alto Adige,Maderno,45.63333,10.58333,3,True,0
